@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
6912805219	5.3104606	-4.0354465	Gare Terrestre Abobo Doumé	bus_stop	platform			official
6919194336	5.3106101	-4.0352896	Gare Terrestre Abobo Doumé	bus_stop	platform		yes	official
6919312951	5.3103655	-4.0351267	Gare Terrestre Abobo Doumé	bus_stop	platform		yes	official
7044975088	5.3109066	-4.0344058	Gare Lagunaire Yopougon STL		platform			
7046964143	5.3107009	-4.0347196	Gare Lagunaire Abobo Doumé Sotra		platform			
7052366509	5.3221769	-4.0542743	Yopougon Kowëit	bus_stop	platform			unofficial
7052366510	5.3221604	-4.0545300	Pharmacie Kowëit	bus_stop	platform			unofficial
7082416539	5.3222509	-4.0547088	Yopougon Kowëit	bus_stop	platform			unofficial
7083218801	5.3314746	-4.0519327	Offoumou Yapo	bus_stop	platform			unofficial
7083218802	5.3292033	-4.0496481	Collège Jeunnes Filles Singa	bus_stop	platform			unofficial
7083218805	5.3283693	-4.0495858	Boissy	bus_stop	platform			unofficial
7083218806	5.3268618	-4.0522599	Carrefour Gnawa	bus_stop	platform			unofficial
7085040047	5.3264057	-4.0274254	Garage	bus_stop	platform			unofficial
7843928085	5.3306520	-4.0473904	Toit Rouge Jean-Paul 2	bus_stop	platform			unofficial
7843928086	5.3288320	-4.0491566	Collège Jeunnes Filles Singa	bus_stop	platform			unofficial
7843928185	5.3306046	-4.0473468	Toit Rouge Jean-Paul 2	bus_stop	platform			unofficial
7843928285	5.3309398	-4.0515082	Auchan	bus_stop	platform			unofficial
7843928385	5.3317363	-4.0523297	Offoumou Yapo	bus_stop	platform			unofficial
7844053286	5.3221935	-4.0540805	Carrefour Koweit	bus_stop	platform			unofficial
7844054485	5.3221434	-4.0540886	Carrefour Koweit	bus_stop	platform			unofficial
7876448806	5.3113566	-4.0359709	Abobo Doumé Bateau-bus	bus_stop	platform			unofficial
7876448807	5.3113192	-4.0358596	Abobo Doumé Bateau-bus	bus_stop	platform			unofficial
7878384486	5.3260005	-4.0491989	Carrefour Sebgé	bus_stop	platform			unofficial
7878395385	5.3245723	-4.0496635	Carrefour le Boss	bus_stop	platform			unofficial
7878395585	5.3300959	-4.0467238	Immeuble Elite	bus_stop	platform			unofficial
7878395586	5.3276162	-4.0471885	Ciollège OSCAD	bus_stop	platform			unofficial
7878395785	5.3221388	-4.0540657	Carrefour Koweit	bus_stop	platform			unofficial
7888087745	5.3272337	-4.0508772	Pharmacie du Cinéma Boissy	bus_stop	platform			unofficial
7888129900	5.3205744	-4.0439666	Station Service Shell	bus_stop	platform			unofficial
7888223367	5.3316535	-4.0395972	Collège privé Oscad	bus_stop	platform			unofficial
7888223368	5.3159408	-4.0354981	Maternité	bus_stop	platform			unofficial
7888223371	5.3159381	-4.0355726	Maternité	bus_stop	platform			unofficial
7888223372	5.3251586	-4.0372275	Carrefour Eglise	bus_stop	platform			unofficial
7967074786	5.3145307	-4.0353889	Gare Locodjro	bus_stop	platform			unofficial
7967074787	5.3166071	-4.0355028	Carrefour Jérusalem	bus_stop	platform			unofficial
7967074788	5.3229052	-4.0359729	Boutique	bus_stop	platform			unofficial
7967074789	5.3323472	-4.0414822	Jean-Paul 2	bus_stop	platform			unofficial
7967074794	5.3229379	-4.0358756	Boutique	bus_stop	platform			unofficial
7967074886	5.3251711	-4.0370677	Carrefour Eglise	bus_stop	platform			unofficial
7967074887	5.3145737	-4.0352325	Gare Locodjro	bus_stop	platform			unofficial
7967074987	5.3257301	-4.0371618	Marché	bus_stop	platform			unofficial
7967075485	5.3324230	-4.0413485	Jean-Paul 2	bus_stop	platform			unofficial
8296653793	5.3225168	-4.0343324	Gare lagunaire de SIDIBE		platform			
9275332375	5.3364125	-4.0549744	Pharmacie Sacre Cœur	bus_stop	platform			unofficial
9275332376	5.3307815	-4.0512420	Auchan	bus_stop	platform			unofficial
9275332378	5.3273658	-4.0505741	19 ème	bus_stop	platform			unofficial
9275332379	5.3266154	-4.0536828	Mairie Annexe	bus_stop	platform			unofficial
10589076386	5.3272816	-4.0503362	19 ème	bus_stop	platform			unofficial
10589076387	5.3258102	-4.0490010	Carrefour Sebgé	bus_stop	platform			unofficial
10589076388	5.3243193	-4.0495603	Carrefour le Boss	bus_stop	platform			unofficial
10589076389	5.3222235	-4.0495214	Carrefour Awa	bus_stop	platform			unofficial
10589076390	5.3221993	-4.0476390	Carrefour Agbayaté	bus_stop	platform			unofficial
10589076391	5.3222088	-4.0455557	Cité SODECI	bus_stop	platform			unofficial
10589076392	5.3213542	-4.0439773	Hôtel Blanc	bus_stop	platform			unofficial
10589076393	5.3196450	-4.0439960	Pharmacie Chenain	bus_stop	platform			unofficial
10589076394	5.3186141	-4.0440041	Carrefour Opéra	bus_stop	platform			unofficial
10589076395	5.3162546	-4.0440001	BasileBoli	bus_stop	platform			unofficial
10589076396	5.3147951	-4.0439853	Carrefour BAD	bus_stop	platform			unofficial
10589076397	5.3139859	-4.0440041	Carrefour Mosquée Blanche	bus_stop	platform			unofficial
10589076398	5.3117852	-4.0440094	Carrefour Cité Céleste	bus_stop	platform			unofficial
10589076403	5.3099985	-4.0370277	Carrefour Marché	bus_stop	platform			unofficial
10589076404	5.3137695	-4.0348792	Lycée Attécoubé	bus_stop	platform			unofficial
10589080705	5.3145394	-4.0352205	Gare Locodjro	bus_stop	platform			unofficial
