@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
3992199166	5.3005989	-3.9892884	Grand Carrefour de Marcory	bus_stop	platform			unofficial
6917146062	5.3061086	-3.9857063	Commissariat du 9 ème	bus_stop	platform			
7054593050	5.2998985	-3.9982536	Feux Collège Autoroute	bus_stop	platform			unofficial
7054593051	5.3004826	-3.9964603	Solibra	bus_stop	platform			unofficial
7054593053	5.2985331	-3.9856721	Cap Sud / Orca Deco	bus_stop	platform			unofficial
7054593054	5.2960068	-3.9811745	Echangeur Marcory	bus_stop	platform			unofficial
7054593055	5.2921247	-3.9741366	Hotel Ibis Marcory	bus_stop	platform			unofficial
7054593077	5.2999960	-3.9888176	Grand Carrefour de Marcory	bus_stop	platform			unofficial
7054999103	5.2924398	-3.9752054	SICOMEX Marcory	bus_stop	platform			unofficial
7054999104	5.2962870	-3.9820196	Echangeur Marcory	bus_stop	platform			unofficial
7054999105	5.2978587	-3.9849244	Siège de Orange Côte d'Ivoire	bus_stop	platform			unofficial
7054999106	5.2988917	-3.9867624	Cap Sud	bus_stop	platform			unofficial
7190927830	5.2900534	-3.9620680	Foyer Des Jeunes de Koumassi	bus_stop	platform			unofficial
7190927836	5.2903926	-3.9612848	Centre Matthew Ray	bus_stop	platform			unofficial
7190993874	5.3068711	-3.9639898	Gare de Wôrô-Wôrô d'Anoumabo	bus_stop	platform			unofficial
7190993875	5.3029264	-3.9636565	Carrefour Sans fil	bus_stop	platform			unofficial
7190993876	5.3016105	-3.9617830	Carrefour Entente	bus_stop	platform			unofficial
7190993877	5.2995360	-3.9609515	Carrefour Ecole	bus_stop	platform			unofficial
7190993881	5.2951479	-3.9600456	Pharmacie Saint François	bus_stop	platform			unofficial
7190993882	5.2972365	-3.9623845	Trois Ampoules	bus_stop	platform			unofficial
7190993883	5.3029972	-3.9637269	Carrefour Sans fil	bus_stop	platform			unofficial
7190993884	5.3068745	-3.9640515	Gare de Wôrô-Wôrô d'Anoumabo	bus_stop	platform			unofficial
7191438553	5.2971043	-3.9621967	Trois Ampoules	bus_stop	platform			unofficial
7191438554	5.2903325	-3.9623979	Paroisse Saint Etienne de Koumassi	bus_stop	platform			unofficial
7191438558	5.2905448	-3.9625025	Paroisse Saint Etienne de Koumassi	bus_stop	platform			unofficial
7834785518	5.2900598	-3.9626563	Pharmacie Aniel	bus_stop	platform			unofficial
7837854395	5.3070794	-3.9639549	Rue 12	bus_stop	platform			unofficial
7837854399	5.2947647	-3.9785112	Boulevard	bus_stop	platform			unofficial
7837854401	5.3070821	-3.9640468	Anoumabo sans fil	bus_stop	platform			unofficial
7839982486	5.3117709	-3.9607728	Maison Blanche	bus_stop	platform		no	unofficial
